emp_no,first_name,last_name,salary,to_date,title
419726,Rosita,Bellone,40000,9999-01-01,Senior Engineer
419748,Jixiang,Rindone,97675,9999-01-01,Engineer
419748,Jixiang,Rindone,97675,9999-01-01,Senior Engineer
419753,Divine,Ebeling,77849,9999-01-01,Engineer
419753,Divine,Ebeling,77849,9999-01-01,Senior Engineer
419803,Karlis,Molenkamp,40000,9999-01-01,Engineer
419767,Uma,Penz,85844,9999-01-01,Staff
419770,Tadahiro,Weedman,40000,9999-01-01,Engineer
419770,Tadahiro,Weedman,40000,9999-01-01,Senior Engineer
419781,Jordanka,Karnin,57698,9999-01-01,Senior Staff
419781,Jordanka,Karnin,57698,9999-01-01,Staff
419783,Kwun,Puppo,52786,9999-01-01,Senior Staff
419783,Kwun,Puppo,52786,9999-01-01,Staff
419787,Shahar,Bahl,40000,9999-01-01,Engineer
419891,Kazuyasu,Setia,43721,9999-01-01,Senior Engineer
419892,Eric,Rubsam,54334,9999-01-01,Engineer
419892,Eric,Rubsam,54334,9999-01-01,Senior Engineer
419898,Zhanqiu,Merkl,75411,9999-01-01,Senior Staff
419898,Zhanqiu,Merkl,75411,9999-01-01,Staff
419903,Conor,Merro,88045,9999-01-01,Staff
419907,Tayeb,Rajaraman,103850,9999-01-01,Senior Staff
419911,Seongbin,Hofstetter,72788,9999-01-01,Senior Staff
419911,Seongbin,Hofstetter,72788,9999-01-01,Staff
419912,Jeanne,Kolvik,40000,9999-01-01,Engineer
419912,Jeanne,Kolvik,40000,9999-01-01,Senior Engineer
419803,Karlis,Molenkamp,40000,9999-01-01,Senior Engineer
419931,Yishay,Koblick,59587,9999-01-01,Engineer
419931,Yishay,Koblick,59587,9999-01-01,Senior Engineer
419818,Sanjoy,Emiris,74133,9999-01-01,Staff
419828,Nectarios,Skogmar,40000,9999-01-01,Engineer
419954,Yakkov,Katalagarianos,40000,9999-01-01,Engineer
419954,Yakkov,Katalagarianos,40000,9999-01-01,Senior Engineer
419960,Chikako,Heping,40000,9999-01-01,Engineer
419960,Chikako,Heping,40000,9999-01-01,Senior Engineer
419962,Fei,Gubsky,40000,9999-01-01,Assistant Engineer
419962,Fei,Gubsky,40000,9999-01-01,Engineer
419962,Fei,Gubsky,40000,9999-01-01,Senior Engineer
419968,Margareta,Strehl,62107,9999-01-01,Senior Staff
419968,Margareta,Strehl,62107,9999-01-01,Staff
419828,Nectarios,Skogmar,40000,9999-01-01,Senior Engineer
419835,Kauko,Oppitz,76777,9999-01-01,Senior Staff
419835,Kauko,Oppitz,76777,9999-01-01,Staff
419837,Poornachandra,Morrey,40000,9999-01-01,Senior Staff
419840,Chiranjit,Zultner,74717,9999-01-01,Engineer
419840,Chiranjit,Zultner,74717,9999-01-01,Senior Engineer
419844,Yefim,Blokdijk,70049,9999-01-01,Senior Staff
419844,Yefim,Blokdijk,70049,9999-01-01,Staff
419860,Behnaam,Gide,69967,9999-01-01,Technique Leader
419986,Cristinel,Belinskaya,51086,9999-01-01,Senior Engineer
419992,Mototsugu,Kenevan,45281,9999-01-01,Senior Staff
419992,Mototsugu,Kenevan,45281,9999-01-01,Staff
419862,Odinaldo,Bressoud,40000,9999-01-01,Engineer
420004,Uriel,Benaini,40000,9999-01-01,Engineer
419862,Odinaldo,Bressoud,40000,9999-01-01,Senior Engineer
419874,Kinh,Zeleznik,44264,9999-01-01,Senior Engineer
420013,Pranav,Syang,67151,9999-01-01,Senior Staff
420013,Pranav,Syang,67151,9999-01-01,Staff
420030,Arun,Vidal,51190,9999-01-01,Senior Staff
420030,Arun,Vidal,51190,9999-01-01,Staff
419884,Heejo,Dichev,48985,9999-01-01,Assistant Engineer
420032,Frederique,Godskesen,40000,9999-01-01,Engineer
420034,Pascal,Beilner,61831,9999-01-01,Senior Staff
420034,Pascal,Beilner,61831,9999-01-01,Staff
420040,Minghong,Ghelli,45360,9999-01-01,Assistant Engineer
420040,Minghong,Ghelli,45360,9999-01-01,Engineer
420092,Prodip,Impagliazzo,74047,9999-01-01,Engineer
420045,Baziley,Tasistro,40000,9999-01-01,Engineer
420045,Baziley,Tasistro,40000,9999-01-01,Senior Engineer
420048,Khue,Kalafatis,48603,9999-01-01,Senior Staff
420048,Khue,Kalafatis,48603,9999-01-01,Staff
420053,Kaijung,Chimia,40000,9999-01-01,Engineer
420054,Arif,Iivonen,40000,9999-01-01,Engineer
420054,Arif,Iivonen,40000,9999-01-01,Senior Engineer
420066,Chinho,Jumpertz,40000,9999-01-01,Senior Staff
420073,Spyrose,DeMori,50498,9999-01-01,Engineer
420073,Spyrose,DeMori,50498,9999-01-01,Senior Engineer
420074,Kerryn,Gire,60992,9999-01-01,Engineer
420074,Kerryn,Gire,60992,9999-01-01,Senior Engineer
420092,Prodip,Impagliazzo,74047,9999-01-01,Senior Engineer
420114,Sarita,Heydon,40000,9999-01-01,Senior Staff
420125,Yongmao,Itschner,58277,9999-01-01,Staff
420129,Elvis,Vrecion,40000,9999-01-01,Senior Staff
420129,Elvis,Vrecion,40000,9999-01-01,Staff
420192,Tadahiro,Cooke,52915,9999-01-01,Engineer
420192,Tadahiro,Cooke,52915,9999-01-01,Senior Engineer
420160,Berhard,Ruther,40000,9999-01-01,Engineer
420213,Jungsoon,Compeau,40000,9999-01-01,Engineer
420213,Jungsoon,Compeau,40000,9999-01-01,Senior Engineer
420216,Arumugam,Kalefeld,40000,9999-01-01,Engineer
420217,Maren,Streit,40000,9999-01-01,Senior Staff
420217,Maren,Streit,40000,9999-01-01,Staff
420160,Berhard,Ruther,40000,9999-01-01,Senior Engineer
420232,Claudi,Heystek,57598,9999-01-01,Senior Staff
420232,Claudi,Heystek,57598,9999-01-01,Staff
420180,Van,Feinberg,40802,9999-01-01,Senior Staff
420242,Nalini,Hanratty,43125,9999-01-01,Engineer
420242,Nalini,Hanratty,43125,9999-01-01,Senior Engineer
420243,Chenyi,Lunt,40000,9999-01-01,Senior Staff
420243,Chenyi,Lunt,40000,9999-01-01,Staff
420256,Wilmer,Maraist,40000,9999-01-01,Senior Staff
420256,Wilmer,Maraist,40000,9999-01-01,Staff
420180,Van,Feinberg,40802,9999-01-01,Staff
420314,Oguz,Demke,47552,9999-01-01,Senior Staff
420381,Kitty,Szmurlo,69361,9999-01-01,Staff
420382,Wanqing,Lieberherr,40542,9999-01-01,Senior Staff
420383,Shushma,Chelton,54358,9999-01-01,Engineer
420383,Shushma,Chelton,54358,9999-01-01,Senior Engineer
420390,Mostafa,Pillow,90071,9999-01-01,Senior Staff
420390,Mostafa,Pillow,90071,9999-01-01,Staff
420394,Khun,Worfolk,85143,9999-01-01,Senior Staff
420314,Oguz,Demke,47552,9999-01-01,Staff
420402,Arve,Rosca,56753,9999-01-01,Senior Staff
420402,Arve,Rosca,56753,9999-01-01,Staff
420404,Oksana,Lovengreen,52663,9999-01-01,Senior Staff
420315,Ziyad,Zallocco,49746,9999-01-01,Engineer
420404,Oksana,Lovengreen,52663,9999-01-01,Staff
420315,Ziyad,Zallocco,49746,9999-01-01,Senior Engineer
420337,Abdulah,Ranum,58648,9999-01-01,Senior Staff
420420,Mayuko,Bressoud,40000,9999-01-01,Engineer
420420,Mayuko,Bressoud,40000,9999-01-01,Senior Engineer
420423,Niclas,Guerreiro,54519,9999-01-01,Engineer
420428,Behnaam,Francisci,61072,9999-01-01,Senior Staff
420446,Giordano,Emden,40000,9999-01-01,Senior Staff
420446,Giordano,Emden,40000,9999-01-01,Staff
420492,Arie,Versino,68879,9999-01-01,Senior Engineer
420493,Yuriy,Albarhamtoshy,40686,9999-01-01,Senior Staff
420493,Yuriy,Albarhamtoshy,40686,9999-01-01,Staff
420498,Moti,Sullins,64269,9999-01-01,Engineer
420498,Moti,Sullins,64269,9999-01-01,Senior Engineer
420499,Alenka,Picaronny,79866,9999-01-01,Senior Staff
420499,Alenka,Picaronny,79866,9999-01-01,Staff
420509,Dzung,Mahmud,72216,9999-01-01,Senior Staff
420509,Dzung,Mahmud,72216,9999-01-01,Staff
420520,Shan,Antonisse,40000,9999-01-01,Engineer
420520,Shan,Antonisse,40000,9999-01-01,Senior Engineer
420522,Tua,Kadhim,48400,9999-01-01,Engineer
420528,Geraldo,Driscoll,41958,9999-01-01,Engineer
420532,Zdislav,Buchter,40000,9999-01-01,Engineer
420532,Zdislav,Buchter,40000,9999-01-01,Senior Engineer
420547,Danae,Ashish,40000,9999-01-01,Senior Staff
420547,Danae,Ashish,40000,9999-01-01,Staff
420552,Shahab,Zeidenstein,41346,9999-01-01,Senior Staff
420552,Shahab,Zeidenstein,41346,9999-01-01,Staff
420562,Anoosh,Danner,79429,9999-01-01,Senior Staff
420567,Masali,Kambil,46721,9999-01-01,Engineer
420567,Masali,Kambil,46721,9999-01-01,Senior Engineer
420578,Francoise,Kalsbeek,40000,9999-01-01,Technique Leader
420596,Tianruo,Gadepally,40000,9999-01-01,Engineer
420596,Tianruo,Gadepally,40000,9999-01-01,Senior Engineer
420597,Ferdinand,Bamford,40000,9999-01-01,Assistant Engineer
420617,Xiahua,Gilg,66181,9999-01-01,Senior Staff
420617,Xiahua,Gilg,66181,9999-01-01,Staff
420621,Stella,Erni,40777,9999-01-01,Senior Engineer
420622,Susanna,Katzenelson,71436,9999-01-01,Senior Staff
420647,Shooichi,Ranum,42024,9999-01-01,Engineer
420647,Shooichi,Ranum,42024,9999-01-01,Senior Engineer
420649,Vitali,Gyorkos,65366,9999-01-01,Engineer
420337,Abdulah,Ranum,58648,9999-01-01,Staff
420661,Bowen,Speckmann,40000,9999-01-01,Senior Staff
420661,Bowen,Speckmann,40000,9999-01-01,Staff
420341,Dekang,Dalton,40000,9999-01-01,Senior Staff
420669,Alenka,Nollmann,46410,9999-01-01,Engineer
420669,Alenka,Nollmann,46410,9999-01-01,Senior Engineer
420341,Dekang,Dalton,40000,9999-01-01,Staff
420679,Rosalyn,Ghandeharizadeh,40000,9999-01-01,Senior Staff
420346,Chikako,Gihr,56919,9999-01-01,Staff
420679,Rosalyn,Ghandeharizadeh,40000,9999-01-01,Staff
420352,Matk,Krohn,70808,9999-01-01,Staff
420358,Huei,Ressouche,54940,9999-01-01,Senior Staff
420358,Huei,Ressouche,54940,9999-01-01,Staff
420682,Yurij,Krohn,40000,9999-01-01,Senior Engineer
420362,Uinam,Cooley,72603,9999-01-01,Senior Staff
420684,Stein,Percebois,48188,9999-01-01,Senior Staff
420684,Stein,Percebois,48188,9999-01-01,Staff
420362,Uinam,Cooley,72603,9999-01-01,Staff
420363,Seongbae,Garrabrants,51263,9999-01-01,Senior Staff
420363,Seongbae,Garrabrants,51263,9999-01-01,Staff
420369,Hisao,Prampolini,40000,9999-01-01,Senior Engineer
420710,Zhiwei,Sifakis,71935,9999-01-01,Engineer
420371,Muneo,Deverell,40000,9999-01-01,Engineer
420710,Zhiwei,Sifakis,71935,9999-01-01,Senior Engineer
420712,Josyula,Plump,40000,9999-01-01,Engineer
420712,Josyula,Plump,40000,9999-01-01,Senior Engineer
420371,Muneo,Deverell,40000,9999-01-01,Senior Engineer
420716,Masasuke,Middleton,47165,9999-01-01,Engineer
420716,Masasuke,Middleton,47165,9999-01-01,Senior Engineer
420798,Berthier,Ebeling,47486,9999-01-01,Engineer
420747,Weicheng,Maccarone,78976,9999-01-01,Engineer
420768,Mary,Cyne,40000,9999-01-01,Engineer
420770,Candido,Pietrzykowski,40165,9999-01-01,Senior Staff
420770,Candido,Pietrzykowski,40165,9999-01-01,Staff
420798,Berthier,Ebeling,47486,9999-01-01,Senior Engineer
420801,Khosrow,Speek,65862,9999-01-01,Senior Staff
420809,Sverrir,Buchter,44243,9999-01-01,Engineer
420816,Vitali,Benner,40000,9999-01-01,Engineer
420874,Jinya,Hiyoshi,69928,9999-01-01,Senior Staff
420874,Jinya,Hiyoshi,69928,9999-01-01,Staff
420816,Vitali,Benner,40000,9999-01-01,Senior Engineer
420819,Dipayan,Zambonelli,47756,9999-01-01,Senior Engineer
420822,Becky,Whitcomb,55377,9999-01-01,Senior Engineer
420899,Ortrud,Kitsuregawa,58899,9999-01-01,Staff
420829,Heekeun,Klassen,40000,9999-01-01,Senior Engineer
420902,Yishai,Hutton,40000,9999-01-01,Senior Staff
420902,Yishai,Hutton,40000,9999-01-01,Staff
420909,Heeju,Plump,40000,9999-01-01,Engineer
420909,Heeju,Plump,40000,9999-01-01,Senior Engineer
420838,Elvia,Schaar,45963,9999-01-01,Senior Staff
420913,Poornachandra,Tibblin,40000,9999-01-01,Senior Engineer
420916,Kwangho,Gischer,40000,9999-01-01,Engineer
420916,Kwangho,Gischer,40000,9999-01-01,Senior Engineer
420922,Peer,Schwartzburd,78303,9999-01-01,Senior Staff
420839,Randi,Levergood,64804,9999-01-01,Senior Staff
420839,Randi,Levergood,64804,9999-01-01,Staff
420933,Gila,Kroon,64641,9999-01-01,Engineer
420933,Gila,Kroon,64641,9999-01-01,Senior Engineer
420853,Murthy,Bojadziev,40514,9999-01-01,Engineer
420944,Francesca,Rajala,70075,9999-01-01,Senior Staff
420944,Francesca,Rajala,70075,9999-01-01,Staff
420950,Bouchung,Feldhoffer,40000,9999-01-01,Senior Engineer
420951,Moriyoshi,Ventosa,99939,9999-01-01,Senior Staff
420960,Ebbe,Chenoweth,66336,9999-01-01,Engineer
420960,Ebbe,Chenoweth,66336,9999-01-01,Senior Engineer
420853,Murthy,Bojadziev,40514,9999-01-01,Senior Engineer
420963,Leaf,Schnabel,40294,9999-01-01,Senior Engineer
421076,Clyde,Gecseg,46424,9999-01-01,Engineer
420982,Serge,Laurillard,40000,9999-01-01,Technique Leader
420988,Chuanyi,Itzigehl,60993,9999-01-01,Technique Leader
421076,Clyde,Gecseg,46424,9999-01-01,Senior Engineer
421089,Jouni,Peternell,56483,9999-01-01,Engineer
420997,Maik,Gill,69789,9999-01-01,Technique Leader
421011,Masamitsu,Thorelli,40000,9999-01-01,Senior Staff
421011,Masamitsu,Thorelli,40000,9999-01-01,Staff
421024,Shuky,Strehl,40000,9999-01-01,Engineer
421032,Aemilian,Trachtenberg,45050,9999-01-01,Senior Staff
421032,Aemilian,Trachtenberg,45050,9999-01-01,Staff
421040,Chuanyi,Moehrke,56593,9999-01-01,Engineer
421040,Chuanyi,Moehrke,56593,9999-01-01,Senior Engineer
421043,Vidya,Piveteau,90600,9999-01-01,Engineer
421043,Vidya,Piveteau,90600,9999-01-01,Senior Engineer
421046,Olivera,Swiss,53732,9999-01-01,Staff
421050,Zita,Olivero,53751,9999-01-01,Engineer
421050,Zita,Olivero,53751,9999-01-01,Senior Engineer
421051,Sachem,Wendorf,45875,9999-01-01,Engineer
421051,Sachem,Wendorf,45875,9999-01-01,Senior Engineer
421089,Jouni,Peternell,56483,9999-01-01,Senior Engineer
421167,Karoline,Talmon,44021,9999-01-01,Engineer
421167,Karoline,Talmon,44021,9999-01-01,Senior Engineer
421095,Arto,Baca,40000,9999-01-01,Engineer
421172,Heejo,Danley,56228,9999-01-01,Senior Staff
421095,Arto,Baca,40000,9999-01-01,Senior Engineer
421180,Pranay,Lindenbaum,96054,9999-01-01,Senior Staff
421108,Krister,Gulla,82366,9999-01-01,Senior Staff
421180,Pranay,Lindenbaum,96054,9999-01-01,Staff
421189,Hideyuki,Heering,58008,9999-01-01,Senior Engineer
421199,Irene,Laurillard,40000,9999-01-01,Assistant Engineer
421108,Krister,Gulla,82366,9999-01-01,Staff
421199,Irene,Laurillard,40000,9999-01-01,Engineer
421199,Irene,Laurillard,40000,9999-01-01,Senior Engineer
421205,Kensyu,Scallan,52916,9999-01-01,Engineer
421111,Ziva,Benzmuller,67200,9999-01-01,Senior Staff
421205,Kensyu,Scallan,52916,9999-01-01,Senior Engineer
421118,Jessie,Quaggetto,40000,9999-01-01,Assistant Engineer
421222,Atreyi,Cappello,88053,9999-01-01,Senior Staff
421118,Jessie,Quaggetto,40000,9999-01-01,Engineer
421119,Arto,Moffat,44154,9999-01-01,Senior Staff
421228,Kirk,Verhaegen,40000,9999-01-01,Engineer
421228,Kirk,Verhaegen,40000,9999-01-01,Senior Engineer
421119,Arto,Moffat,44154,9999-01-01,Staff
421122,Danny,Schnelling,51336,9999-01-01,Staff
421128,Faiza,Polupanov,64898,9999-01-01,Senior Staff
421243,Renny,Neimat,58114,9999-01-01,Senior Staff
421244,Ortrun,Ladret,49644,9999-01-01,Senior Staff
421244,Ortrun,Ladret,49644,9999-01-01,Staff
421249,Francesca,Raoux,40000,9999-01-01,Assistant Engineer
421249,Francesca,Raoux,40000,9999-01-01,Engineer
421251,Fumitaka,Assaf,75044,9999-01-01,Senior Staff
421128,Faiza,Polupanov,64898,9999-01-01,Staff
421133,Francesca,Brizzi,49801,9999-01-01,Engineer
421162,Krister,Cherinka,40000,9999-01-01,Senior Engineer
421364,Huican,Ramalingam,82900,9999-01-01,Senior Staff
421275,Gaurav,Bressoud,40000,9999-01-01,Senior Staff
421275,Gaurav,Bressoud,40000,9999-01-01,Staff
421289,Remko,Cronan,49178,9999-01-01,Senior Staff
421296,Guttorm,Krogh,40000,9999-01-01,Engineer
421300,Arumugam,Chimia,40000,9999-01-01,Engineer
421300,Arumugam,Chimia,40000,9999-01-01,Senior Engineer
421301,Xiaocheng,Quadeer,52031,9999-01-01,Senior Staff
421304,Kwee,Acton,46489,9999-01-01,Engineer
421304,Kwee,Acton,46489,9999-01-01,Senior Engineer
421364,Huican,Ramalingam,82900,9999-01-01,Staff
421372,Guoxiang,Trachtenberg,40000,9999-01-01,Staff
421318,Filipp,Serna,40000,9999-01-01,Engineer
421318,Filipp,Serna,40000,9999-01-01,Senior Engineer
421319,Ranga,Maccarone,70477,9999-01-01,Senior Staff
421319,Ranga,Maccarone,70477,9999-01-01,Staff
421376,Weijing,Ranon,64510,9999-01-01,Staff
421324,Boaz,Heuter,40000,9999-01-01,Staff
421326,Val,Covnot,40000,9999-01-01,Senior Engineer
421388,Elzbieta,Bernatsky,74744,9999-01-01,Senior Staff
421337,Mabo,Kavraki,69946,9999-01-01,Staff
421345,Salvador,Hartvigsen,40000,9999-01-01,Engineer
421345,Salvador,Hartvigsen,40000,9999-01-01,Senior Engineer
421347,Erzsebet,Bahk,49338,9999-01-01,Engineer
421392,Seongbin,Bazzichi,40000,9999-01-01,Engineer
421358,KayLiang,Litecky,49431,9999-01-01,Assistant Engineer
421358,KayLiang,Litecky,49431,9999-01-01,Engineer
421358,KayLiang,Litecky,49431,9999-01-01,Senior Engineer
421392,Seongbin,Bazzichi,40000,9999-01-01,Senior Engineer
421395,Edwin,Wissmann,40000,9999-01-01,Senior Staff
421401,Jaewon,Litzler,40000,9999-01-01,Engineer
421404,Tooru,Dalton,40000,9999-01-01,Senior Staff
421404,Tooru,Dalton,40000,9999-01-01,Staff
421465,Yongqiao,Pouyioutas,40000,9999-01-01,Senior Engineer
421410,Xiaoshan,Schiper,47303,9999-01-01,Technique Leader
421469,Seongbae,Oxenboll,60947,9999-01-01,Senior Engineer
421435,Tze,Tibblin,52442,9999-01-01,Engineer
421484,Poornachandra,Masaki,40000,9999-01-01,Engineer
421484,Poornachandra,Masaki,40000,9999-01-01,Senior Engineer
421490,Zsolt,Heering,40000,9999-01-01,Technique Leader
421499,Billie,Danecki,53695,9999-01-01,Senior Engineer
421435,Tze,Tibblin,52442,9999-01-01,Senior Engineer
421455,Trygve,Feldmann,73498,9999-01-01,Technique Leader
421520,Lene,Sabnani,40000,9999-01-01,Staff
421526,Syozo,Christianini,45410,9999-01-01,Engineer
421526,Syozo,Christianini,45410,9999-01-01,Senior Engineer
421528,Bernardo,Smeets,47535,9999-01-01,Engineer
421528,Bernardo,Smeets,47535,9999-01-01,Senior Engineer
421536,Sumali,Prochazka,45519,9999-01-01,Technique Leader
421461,Francoise,Veeraraghavan,40000,9999-01-01,Senior Engineer
421540,Annemarie,Ranon,82626,9999-01-01,Senior Staff
421540,Annemarie,Ranon,82626,9999-01-01,Staff
421543,Volkmar,Haddadi,64206,9999-01-01,Senior Staff
421546,Barun,Flanders,50925,9999-01-01,Engineer
421546,Barun,Flanders,50925,9999-01-01,Senior Engineer
421549,Arvin,Remmers,68622,9999-01-01,Assistant Engineer
421549,Arvin,Remmers,68622,9999-01-01,Engineer
421465,Yongqiao,Pouyioutas,40000,9999-01-01,Engineer
421554,Fei,Asser,40000,9999-01-01,Engineer
421554,Fei,Asser,40000,9999-01-01,Senior Engineer
421570,Shuji,Taubenfeld,83553,9999-01-01,Senior Staff
421575,JoAnne,Farrag,60448,9999-01-01,Engineer
421575,JoAnne,Farrag,60448,9999-01-01,Senior Engineer
421697,Marko,Iwayama,40000,9999-01-01,Senior Staff
421698,Flemming,Billawala,77860,9999-01-01,Senior Staff
421698,Flemming,Billawala,77860,9999-01-01,Staff
421712,Marla,Grandbois,40000,9999-01-01,Assistant Engineer
421712,Marla,Grandbois,40000,9999-01-01,Engineer
421712,Marla,Grandbois,40000,9999-01-01,Senior Engineer
421720,Thodoros,Erde,40000,9999-01-01,Senior Staff
421723,Ymte,Olano,40000,9999-01-01,Senior Staff
421730,Vishwani,Feldhoffer,60987,9999-01-01,Engineer
421730,Vishwani,Feldhoffer,60987,9999-01-01,Senior Engineer
421739,Shahar,Bisiani,40000,9999-01-01,Technique Leader
421740,Shin,Jarecki,73036,9999-01-01,Engineer
421740,Shin,Jarecki,73036,9999-01-01,Senior Engineer
421749,Dietrich,Calkin,40000,9999-01-01,Engineer
421754,Pasqua,Matzen,40000,9999-01-01,Senior Staff
421654,Claude,Ciolek,63040,9999-01-01,Senior Staff
421775,Gretta,Baak,54614,9999-01-01,Staff
421787,Yifei,Lunn,47023,9999-01-01,Engineer
421787,Yifei,Lunn,47023,9999-01-01,Senior Engineer
421792,Bernt,Maliniak,40000,9999-01-01,Senior Staff
421792,Bernt,Maliniak,40000,9999-01-01,Staff
421796,Yakkov,Apsitis,61213,9999-01-01,Senior Staff
421796,Yakkov,Apsitis,61213,9999-01-01,Staff
421801,Jeanna,McConalogue,54647,9999-01-01,Senior Staff
421801,Jeanna,McConalogue,54647,9999-01-01,Staff
421654,Claude,Ciolek,63040,9999-01-01,Staff
421656,Shaleah,Morton,47079,9999-01-01,Senior Engineer
421871,Mohua,Chachaty,40000,9999-01-01,Engineer
421822,Mario,Rodham,55356,9999-01-01,Engineer
421832,Leszek,Brizzi,40000,9999-01-01,Engineer
421836,Phuoc,Eugenio,43754,9999-01-01,Senior Staff
421836,Phuoc,Eugenio,43754,9999-01-01,Staff
421839,Rosli,Bennet,47771,9999-01-01,Senior Staff
421839,Rosli,Bennet,47771,9999-01-01,Staff
421846,Gunilla,Einsfeld,51885,9999-01-01,Senior Engineer
421849,Zhenhua,Pileggi,73483,9999-01-01,Engineer
421849,Zhenhua,Pileggi,73483,9999-01-01,Senior Engineer
421856,Mona,Suomi,47834,9999-01-01,Engineer
421856,Mona,Suomi,47834,9999-01-01,Senior Engineer
421871,Mohua,Chachaty,40000,9999-01-01,Senior Engineer
421860,Masali,Cyre,49814,9999-01-01,Senior Engineer
421876,Tzu,Rijckaert,40000,9999-01-01,Senior Staff
421876,Tzu,Rijckaert,40000,9999-01-01,Staff
421886,Holgard,Gelosh,56959,9999-01-01,Engineer
421963,Shir,Setia,40000,9999-01-01,Staff
421886,Holgard,Gelosh,56959,9999-01-01,Senior Engineer
421896,Serif,Chinin,40000,9999-01-01,Engineer
421975,Hyuckchul,Eastman,83330,9999-01-01,Senior Staff
421975,Hyuckchul,Eastman,83330,9999-01-01,Staff
421896,Serif,Chinin,40000,9999-01-01,Senior Engineer
421986,Gritta,Furudate,63207,9999-01-01,Senior Staff
421986,Gritta,Furudate,63207,9999-01-01,Staff
421902,Ingmar,Francisci,40000,9999-01-01,Engineer
421994,Lubomir,Cyre,52464,9999-01-01,Engineer
421994,Lubomir,Cyre,52464,9999-01-01,Senior Engineer
421999,Mark,Perng,60360,9999-01-01,Engineer
421902,Ingmar,Francisci,40000,9999-01-01,Senior Engineer
421999,Mark,Perng,60360,9999-01-01,Senior Engineer
422001,Georgy,Nitsche,45351,9999-01-01,Engineer
422001,Georgy,Nitsche,45351,9999-01-01,Senior Engineer
421930,Chiradeep,Mateescu,78563,9999-01-01,Senior Staff
422009,LiMin,Vieth,40000,9999-01-01,Engineer
422009,LiMin,Vieth,40000,9999-01-01,Senior Engineer
422033,Basim,Butterworth,40000,9999-01-01,Senior Staff
421930,Chiradeep,Mateescu,78563,9999-01-01,Staff
422042,Domenick,Roisin,67383,9999-01-01,Senior Engineer
421940,Marek,Covnot,40000,9999-01-01,Senior Staff
422046,Kyoichi,Parfitt,68434,9999-01-01,Senior Engineer
422049,Vesna,Oberman,67008,9999-01-01,Senior Staff
422049,Vesna,Oberman,67008,9999-01-01,Staff
421940,Marek,Covnot,40000,9999-01-01,Staff
421946,Mohamadou,Sambasivam,73232,9999-01-01,Senior Staff
421948,Marl,Chorvat,64906,9999-01-01,Senior Staff
421948,Marl,Chorvat,64906,9999-01-01,Staff
421954,Leandro,Reeker,40000,9999-01-01,Staff
422056,Wonhee,Murrill,44895,9999-01-01,Senior Engineer
422057,Mahmut,Shiratori,53457,9999-01-01,Senior Staff
422057,Mahmut,Shiratori,53457,9999-01-01,Staff
